"State","Sector","Fuel","Year","Value"
"South Dakota","Transport","Total",1986,4.2
"South Dakota","Electricity","Coal",1986,2.3
"South Dakota","Electricity","Petroleum Products",1986,0
"South Dakota","Electricity","Natural Gas",1986,0
"South Dakota","Electricity","Total",1986,2.3
"South Dakota","Residential","Coal",1987,0
"South Dakota","Residential","Petroleum Products",1987,0.7
"South Dakota","Residential","Natural Gas",1987,0.5
"South Dakota","Residential","Total",1987,1.2
"South Dakota","Commercial","Coal",1987,0
"South Dakota","Commercial","Petroleum Products",1987,0.3
"South Dakota","Commercial","Natural Gas",1987,0.4
"South Dakota","Commercial","Total",1987,0.8
"South Dakota","Industry","Coal",1987,0.4
"South Dakota","Industry","Petroleum Products",1987,1.6
"South Dakota","Industry","Natural Gas",1987,0.2
"South Dakota","Industry","Total",1987,2.1
"South Dakota","Transport","Coal",1987,0
"South Dakota","Transport","Petroleum Products",1987,4.4
"South Dakota","Transport","Natural Gas",1987,0
"South Dakota","Transport","Total",1987,4.4
"South Dakota","Electricity","Coal",1987,1
"South Dakota","Electricity","Petroleum Products",1987,0
"South Dakota","Electricity","Natural Gas",1987,0
"South Dakota","Electricity","Total",1987,1
"South Dakota","Residential","Coal",1988,0
"South Dakota","Residential","Petroleum Products",1988,0.6
"South Dakota","Residential","Natural Gas",1988,0.6
"South Dakota","Residential","Total",1988,1.2
"South Dakota","Commercial","Coal",1988,0
"South Dakota","Commercial","Petroleum Products",1988,0.3
"South Dakota","Commercial","Natural Gas",1988,0.5
"South Dakota","Commercial","Total",1988,0.7
"South Dakota","Industry","Coal",1988,0.3
"South Dakota","Industry","Petroleum Products",1988,1.5
"South Dakota","Industry","Natural Gas",1988,0.3
"South Dakota","Industry","Total",1988,2.1
"South Dakota","Transport","Coal",1988,0
"South Dakota","Transport","Petroleum Products",1988,4.5
"South Dakota","Transport","Natural Gas",1988,0
"South Dakota","Transport","Total",1988,4.5
"South Dakota","Electricity","Coal",1988,2.8
"South Dakota","Electricity","Petroleum Products",1988,0
"South Dakota","Electricity","Natural Gas",1988,0
"South Dakota","Electricity","Total",1988,2.9
"South Dakota","Residential","Coal",1989,0
"South Dakota","Residential","Petroleum Products",1989,0.8
"South Dakota","Residential","Natural Gas",1989,0.6
"South Dakota","Residential","Total",1989,1.4
"South Dakota","Commercial","Coal",1989,0
"South Dakota","Commercial","Petroleum Products",1989,0.2
"South Dakota","Commercial","Natural Gas",1989,0.5
"South Dakota","Commercial","Total",1989,0.7
"South Dakota","Industry","Coal",1989,0.4
"South Dakota","Industry","Petroleum Products",1989,1.7
"South Dakota","Industry","Natural Gas",1989,0.3
"South Dakota","Industry","Total",1989,2.4
"South Dakota","Transport","Coal",1989,0
"South Dakota","Transport","Petroleum Products",1989,4.5
"South Dakota","Transport","Natural Gas",1989,0
"South Dakota","Transport","Total",1989,4.5
"South Dakota","Electricity","Coal",1989,2.8
"South Dakota","Electricity","Petroleum Products",1989,0
"South Dakota","Electricity","Natural Gas",1989,0
"South Dakota","Electricity","Total",1989,2.8
"South Dakota","Residential","Coal",1990,0
"South Dakota","Residential","Petroleum Products",1990,0.8
"South Dakota","Residential","Natural Gas",1990,0.5
"South Dakota","Residential","Total",1990,1.4
"South Dakota","Commercial","Coal",1990,0
"South Dakota","Commercial","Petroleum Products",1990,0.2
"South Dakota","Commercial","Natural Gas",1990,0.5
"South Dakota","Commercial","Total",1990,0.7
"South Dakota","Industry","Coal",1990,0.4
"South Dakota","Industry","Petroleum Products",1990,1.6
"South Dakota","Industry","Natural Gas",1990,0.3
"South Dakota","Industry","Total",1990,2.3
"South Dakota","Transport","Coal",1990,0
"South Dakota","Transport","Petroleum Products",1990,4.6
"South Dakota","Transport","Natural Gas",1990,0
"South Dakota","Transport","Total",1990,4.6
"South Dakota","Electricity","Coal",1990,2.9
"South Dakota","Electricity","Petroleum Products",1990,0
"South Dakota","Electricity","Natural Gas",1990,0
"South Dakota","Electricity","Total",1990,2.9
"South Dakota","Residential","Coal",1991,0
"South Dakota","Residential","Petroleum Products",1991,0.6
"South Dakota","Residential","Natural Gas",1991,0.6
"South Dakota","Residential","Total",1991,1.2
"South Dakota","Commercial","Coal",1991,0
"South Dakota","Commercial","Petroleum Products",1991,0.2
"South Dakota","Commercial","Natural Gas",1991,0.5
"South Dakota","Commercial","Total",1991,0.7
"South Dakota","Industry","Coal",1991,0.5
"South Dakota","Industry","Petroleum Products",1991,1.3
"South Dakota","Industry","Natural Gas",1991,0.3
"South Dakota","Industry","Total",1991,2.1
"South Dakota","Transport","Coal",1991,0
"South Dakota","Transport","Petroleum Products",1991,4.4
"South Dakota","Transport","Natural Gas",1991,0
"South Dakota","Transport","Total",1991,4.4
"South Dakota","Electricity","Coal",1991,3.2
"South Dakota","Electricity","Petroleum Products",1991,0
"South Dakota","Electricity","Natural Gas",1991,0
"South Dakota","Electricity","Total",1991,3.2
"South Dakota","Residential","Coal",1992,0
"South Dakota","Residential","Petroleum Products",1992,0.4
"South Dakota","Residential","Natural Gas",1992,0.6
"South Dakota","Residential","Total",1992,1
"South Dakota","Commercial","Coal",1992,0
"South Dakota","Commercial","Petroleum Products",1992,0.2
"South Dakota","Commercial","Natural Gas",1992,0.5
"South Dakota","Commercial","Total",1992,0.7
"South Dakota","Industry","Coal",1992,0.4
"South Dakota","Industry","Petroleum Products",1992,1.3
"South Dakota","Industry","Natural Gas",1992,0.3
"South Dakota","Industry","Total",1992,2
"South Dakota","Transport","Coal",1992,0
"South Dakota","Transport","Petroleum Products",1992,4.9
"South Dakota","Transport","Natural Gas",1992,0.1
"South Dakota","Transport","Total",1992,5
"South Dakota","Electricity","Coal",1992,3
"South Dakota","Electricity","Petroleum Products",1992,0
"South Dakota","Electricity","Natural Gas",1992,0
"South Dakota","Electricity","Total",1992,3
"South Dakota","Residential","Coal",1993,0
"South Dakota","Residential","Petroleum Products",1993,0.6
"South Dakota","Residential","Natural Gas",1993,0.7
"South Dakota","Residential","Total",1993,1.2
"South Dakota","Commercial","Coal",1993,0
"South Dakota","Commercial","Petroleum Products",1993,0.2
"South Dakota","Commercial","Natural Gas",1993,0.6
"South Dakota","Commercial","Total",1993,0.7
"South Dakota","Industry","Coal",1993,0.5
"South Dakota","Industry","Petroleum Products",1993,1.6
"South Dakota","Industry","Natural Gas",1993,0.3
"South Dakota","Industry","Total",1993,2.4
"South Dakota","Transport","Coal",1993,0
"South Dakota","Transport","Petroleum Products",1993,4.9
"South Dakota","Transport","Natural Gas",1993,0.1
"South Dakota","Transport","Total",1993,5.1
"South Dakota","Electricity","Coal",1993,2.9
"South Dakota","Electricity","Petroleum Products",1993,0
"South Dakota","Electricity","Natural Gas",1993,0
"South Dakota","Electricity","Total",1993,2.9
"South Dakota","Residential","Coal",1994,0
"South Dakota","Residential","Petroleum Products",1994,0.5
"South Dakota","Residential","Natural Gas",1994,0.6
"South Dakota","Residential","Total",1994,1.2
"South Dakota","Commercial","Coal",1994,0
"South Dakota","Commercial","Petroleum Products",1994,0.2
"South Dakota","Commercial","Natural Gas",1994,0.5
"South Dakota","Commercial","Total",1994,0.7
"South Dakota","Industry","Coal",1994,0.7
"South Dakota","Industry","Petroleum Products",1994,1.5
"South Dakota","Industry","Natural Gas",1994,0.3
"South Dakota","Industry","Total",1994,2.5
"South Dakota","Transport","Coal",1994,0
"South Dakota","Transport","Petroleum Products",1994,5.3
"South Dakota","Transport","Natural Gas",1994,0.1
"South Dakota","Transport","Total",1994,5.4
"South Dakota","Electricity","Coal",1994,3.1
"South Dakota","Electricity","Petroleum Products",1994,0
"South Dakota","Electricity","Natural Gas",1994,0
"South Dakota","Electricity","Total",1994,3.2
"South Dakota","Residential","Coal",1995,0
"South Dakota","Residential","Petroleum Products",1995,0.5
"South Dakota","Residential","Natural Gas",1995,0.7
"South Dakota","Residential","Total",1995,1.2
"South Dakota","Commercial","Coal",1995,0
"South Dakota","Commercial","Petroleum Products",1995,0.2
"South Dakota","Commercial","Natural Gas",1995,0.6
"South Dakota","Commercial","Total",1995,0.8
"South Dakota","Industry","Coal",1995,0.6
"South Dakota","Industry","Petroleum Products",1995,1.3
"South Dakota","Industry","Natural Gas",1995,0.4
"South Dakota","Industry","Total",1995,2.3
"South Dakota","Transport","Coal",1995,0
"South Dakota","Transport","Petroleum Products",1995,5.4
"South Dakota","Transport","Natural Gas",1995,0.1
"South Dakota","Transport","Total",1995,5.5
"South Dakota","Electricity","Coal",1995,2.9
"South Dakota","Electricity","Petroleum Products",1995,0
"South Dakota","Electricity","Natural Gas",1995,0.1
"South Dakota","Electricity","Total",1995,3
"South Dakota","Residential","Coal",1996,0
"South Dakota","Residential","Petroleum Products",1996,0.7
"South Dakota","Residential","Natural Gas",1996,0.8
"South Dakota","Residential","Total",1996,1.5
"South Dakota","Commercial","Coal",1996,0
"South Dakota","Commercial","Petroleum Products",1996,0.2
"South Dakota","Commercial","Natural Gas",1996,0.6
"South Dakota","Commercial","Total",1996,0.8
"South Dakota","Industry","Coal",1996,0.6
"South Dakota","Industry","Petroleum Products",1996,1.4
"South Dakota","Industry","Natural Gas",1996,0.4
"South Dakota","Industry","Total",1996,2.4
"South Dakota","Transport","Coal",1996,0
"South Dakota","Transport","Petroleum Products",1996,5.4
"South Dakota","Transport","Natural Gas",1996,0.2
"South Dakota","Transport","Total",1996,5.5
"South Dakota","Electricity","Coal",1996,2.5
"South Dakota","Electricity","Petroleum Products",1996,0
"South Dakota","Electricity","Natural Gas",1996,0
"South Dakota","Electricity","Total",1996,2.6
"South Dakota","Residential","Coal",1997,0
"South Dakota","Residential","Petroleum Products",1997,0.6
"South Dakota","Residential","Natural Gas",1997,0.7
"South Dakota","Residential","Total",1997,1.3
"South Dakota","Commercial","Coal",1997,0
"South Dakota","Commercial","Petroleum Products",1997,0.2
"South Dakota","Commercial","Natural Gas",1997,0.6
"South Dakota","Commercial","Total",1997,0.8
"South Dakota","Industry","Coal",1997,0.7
"South Dakota","Industry","Petroleum Products",1997,1.2
"South Dakota","Industry","Natural Gas",1997,0.4
"South Dakota","Industry","Total",1997,2.4
"South Dakota","Transport","Coal",1997,0
"South Dakota","Transport","Petroleum Products",1997,5.2
"South Dakota","Transport","Natural Gas",1997,0.2
"South Dakota","Transport","Total",1997,5.4
"South Dakota","Electricity","Coal",1997,3.3
"South Dakota","Electricity","Petroleum Products",1997,0
"South Dakota","Electricity","Natural Gas",1997,0.1
"South Dakota","Electricity","Total",1997,3.4
"South Dakota","Residential","Coal",1998,0
"South Dakota","Residential","Petroleum Products",1998,0.5
"South Dakota","Residential","Natural Gas",1998,0.6
"South Dakota","Residential","Total",1998,1.1
"South Dakota","Commercial","Coal",1998,0
"South Dakota","Commercial","Petroleum Products",1998,0.2
"South Dakota","Commercial","Natural Gas",1998,0.5
"South Dakota","Commercial","Total",1998,0.7
"South Dakota","Industry","Coal",1998,0.7
"South Dakota","Industry","Petroleum Products",1998,1.1
"South Dakota","Industry","Natural Gas",1998,0.3
"South Dakota","Industry","Total",1998,2.2
"South Dakota","Transport","Coal",1998,0
"South Dakota","Transport","Petroleum Products",1998,5.4
"South Dakota","Transport","Natural Gas",1998,0.2
"South Dakota","Transport","Total",1998,5.5
"South Dakota","Electricity","Coal",1998,3.1
"South Dakota","Electricity","Petroleum Products",1998,0
"South Dakota","Electricity","Natural Gas",1998,0.2
"South Dakota","Electricity","Total",1998,3.3
"South Dakota","Residential","Coal",1999,0
"South Dakota","Residential","Petroleum Products",1999,0.5
"South Dakota","Residential","Natural Gas",1999,0.6
"South Dakota","Residential","Total",1999,1.1
"South Dakota","Commercial","Coal",1999,0
"South Dakota","Commercial","Petroleum Products",1999,0.2
"South Dakota","Commercial","Natural Gas",1999,0.5
"South Dakota","Commercial","Total",1999,0.7
"South Dakota","Industry","Coal",1999,0.8
"South Dakota","Industry","Petroleum Products",1999,1.1
"South Dakota","Industry","Natural Gas",1999,0.3
"South Dakota","Industry","Total",1999,2.3
"South Dakota","Transport","Coal",1999,0
"South Dakota","Transport","Petroleum Products",1999,5.4
"South Dakota","Transport","Natural Gas",1999,0.3
"South Dakota","Transport","Total",1999,5.7
"South Dakota","Electricity","Coal",1999,3.6
"South Dakota","Electricity","Petroleum Products",1999,0
"South Dakota","Electricity","Natural Gas",1999,0.1
"South Dakota","Electricity","Total",1999,3.7
"South Dakota","Residential","Coal",2000,0
"South Dakota","Residential","Petroleum Products",2000,0.5
"South Dakota","Residential","Natural Gas",2000,0.7
"South Dakota","Residential","Total",2000,1.2
"South Dakota","Commercial","Coal",2000,0
"South Dakota","Commercial","Petroleum Products",2000,0.2
"South Dakota","Commercial","Natural Gas",2000,0.5
"South Dakota","Commercial","Total",2000,0.7
"South Dakota","Industry","Coal",2000,1.2
"South Dakota","Industry","Petroleum Products",2000,1.1
"South Dakota","Industry","Natural Gas",2000,0.3
"South Dakota","Industry","Total",2000,2.6
"South Dakota","Transport","Coal",2000,0
"South Dakota","Transport","Petroleum Products",2000,5.4
"South Dakota","Transport","Natural Gas",2000,0.3
"South Dakota","Transport","Total",2000,5.8
"South Dakota","Electricity","Coal",2000,3.6
"South Dakota","Electricity","Petroleum Products",2000,0.1
"South Dakota","Electricity","Natural Gas",2000,0.2
"South Dakota","Electricity","Total",2000,3.8
"South Dakota","Residential","Coal",2001,0
"South Dakota","Residential","Petroleum Products",2001,0.5
"South Dakota","Residential","Natural Gas",2001,0.7
"South Dakota","Residential","Total",2001,1.1
"South Dakota","Commercial","Coal",2001,0
"South Dakota","Commercial","Petroleum Products",2001,0.2
"South Dakota","Commercial","Natural Gas",2001,0.5
"South Dakota","Commercial","Total",2001,0.7
"South Dakota","Industry","Coal",2001,0.6
"South Dakota","Industry","Petroleum Products",2001,1.2
"South Dakota","Industry","Natural Gas",2001,0.3
"South Dakota","Industry","Total",2001,2.1
"South Dakota","Transport","Coal",2001,0
"South Dakota","Transport","Petroleum Products",2001,5.4
"South Dakota","Transport","Natural Gas",2001,0.3
"South Dakota","Transport","Total",2001,5.7
"South Dakota","Electricity","Coal",2001,3.6
"South Dakota","Electricity","Petroleum Products",2001,0
"South Dakota","Electricity","Natural Gas",2001,0.2
"South Dakota","Electricity","Total",2001,3.9
"South Dakota","Residential","Coal",2002,0
